بان ميدان عبداله,0508053167,14,47,28,19,4,0508
پادگان شهيدثابت خواه,0508053168,0,0,0,0,4,0508
کاسه گران,0508053192,60,190,96,94,4,0508
چشمه مورينه,0508053491,51,164,88,76,4,0508
طايفه همت حسن پور,0508053501,0,0,0,0,4,0508
سنگ کرموشيرزادي,0508351750,78,291,145,146,4,0508
مزرعه ميرزا اباد,0508351751,0,0,0,0,4,0508
طايفه شيرزادي,0508352049,72,235,122,113,4,0508
سد مخزني گيلانغرب,0508353165,0,0,0,0,4,0508
کشتارگاه شهرداري,0508805013,0,0,0,0,4,0508
بان ميدان دار توت,0508805014,0,0,0,0,4,0508
کلاه درازسفلي,0508053193,175,513,236,277,4,0508
کلاه درازعليا,0508053194,107,308,161,147,4,0508
کلاه درازوسطي,0508351547,46,143,69,74,4,0508
زاغه علي کرم,0508053182,21,60,33,27,4,0508
هوشيارچله,0508053197,123,395,211,184,4,0508
چشمه پهن رشيد,0508053175,50,170,81,89,4,0508
چشمه پهن فريدون,0508053190,45,153,70,83,4,0508
قمر علي,0508053191,178,538,268,270,4,0508
چشمه پهن عليشاه,0508353187,44,134,62,72,4,0508
تازه ابادبطي,0508053170,76,269,132,137,4,0508
تازه ابادحيدربيگي,0508053171,34,92,50,42,4,0508
تازه ابادصيدعلي,0508053172,71,186,90,96,4,0508
بشيرابادبطي,0508053186,13,49,25,24,4,0508
طايفه حضرتسليمان,0508351545,28,103,48,55,4,0508
پشته سماوات,0508053169,24,73,40,33,4,0508
زينل خان,0508053184,36,130,60,70,4,0508
طايفه شاعران,0508053188,37,138,74,64,4,0508
ايل شيرزادي,0508053189,128,487,240,247,4,0508
کولسون,0508053195,36,136,68,68,4,0508
عبدالعزيز,0508053201,57,190,97,93,4,0508
چالاب وارگه سفلي,0508053173,78,255,136,119,4,0508
چالاب وارگه عليا,0508053174,39,132,65,67,4,0508
چشمه سنگي روتوند,0508053176,22,67,33,34,4,0508
چشمه کبود,0508053177,24,91,42,49,4,0508
چشمه گلينه,0508053178,9,33,17,16,4,0508
چشمه نظامي,0508053179,32,140,65,75,4,0508
خيرويس,0508053180,5,21,11,10,4,0508
دربندخيزان,0508053181,14,56,26,30,4,0508
سنگچين صالح,0508053185,54,181,97,84,4,0508
اکبرجعفر,0508351736,15,43,19,24,4,0508
زيچ صالح,0508805015,0,0,0,0,4,0508
سوخور رشيد,0508053246,33,143,69,74,4,0508
سوخورمروتي,0508053247,96,319,145,174,4,0508
سوخور کرمي,0508353166,29,112,61,51,4,0508
سوخور رشيد سفلي,0508805001,46,173,85,88,4,0508
سوخورخوش اقبال,0508053239,18,79,37,42,4,0508
سوخورشهبازشيري,0508053240,82,340,167,173,4,0508
سوخورشهبازنجفي,0508053241,23,91,54,37,4,0508
سوخور علي محمد,0508053242,59,239,127,112,4,0508
سوخورکهزاد,0508053243,89,312,152,160,4,0508
سوخورنامدارميرزاپور,0508053245,49,184,93,91,4,0508
سوخورحاجي مراد,0508352050,27,95,46,49,4,0508
بهرام وند,0508053234,68,248,126,122,4,0508
قيطول,0508053250,152,469,234,235,4,0508
سوخور نامدار الهي,0508053259,39,150,75,75,4,0508
سوخورنامدارعبدي,0508351575,80,265,133,132,4,0508
بابارستم,0508053232,35,115,59,56,4,0508
کاظم خاني سفلي,0508053251,54,205,101,104,4,0508
کاظم خاني عليا,0508053252,78,284,143,141,4,0508
محمدي سفلي,0508053255,102,320,167,153,4,0508
محمدي عليا,0508053256,46,168,90,78,4,0508
گرانمير,0508805012,28,108,57,51,4,0508
قلي قلي,0508053249,174,578,289,289,4,0508
بادکان,0509051417,12,33,24,9,4,0509
عزيزاباد,0509051461,27,92,47,45,4,0509
علي يعقوب,0509051464,6,23,13,10,4,0509
کاني ساتيار,0509051471,15,59,34,25,4,0509
کاني گوهر,0509051474,26,95,46,49,4,0509
کوري,0509051479,68,243,123,120,4,0509
کولسه,0509051480,73,256,126,130,4,0509
ماسندر,0509051485,6,13,7,6,4,0509
مزرعه بوليني,0509051490,0,0,0,0,4,0509
مزرعه دريدول,0509051494,0,0,0,0,4,0509
ياري,0509051509,104,395,195,200,4,0509
يوسف خاني سفلي,0509051510,0,0,0,0,4,0509
يوسف خاني عليا,0509051511,0,0,0,0,4,0509
شيخ الکرم,0509051457,8,28,14,14,4,0509
قليجان,0509051467,0,0,0,0,4,0509
مزرعه قادراباد,0509051499,0,0,0,0,4,0509
مزرعه کچل اباد,0509051501,73,261,121,140,4,0509
مزرعه بيله اي,0509051420,33,106,52,54,4,0509
چشمه ميران,0509051435,83,305,140,165,4,0509
خوري اباد,0509051440,40,122,56,66,4,0509
عايشه دول,0509051460,15,53,27,26,4,0509
مزرعه باني ملاعلي,0509051489,0,0,0,0,4,0509
ترکه پان,0509051428,33,132,59,73,4,0509
سررودسفلي,0509051453,64,234,110,124,4,0509
کلي,0509051475,40,142,70,72,4,0509
مزرعه باني توان بزرگ,0509051487,0,0,0,0,4,0509
مزرعه باني توان کوچک,0509051488,0,0,0,0,4,0509
مزرعه شيربدر,0509051498,0,0,0,0,4,0509
بياشوش,0509051419,247,916,438,478,4,0509
سررودعليا,0509051454,80,313,145,168,4,0509
صفي اباد,0509051459,677,2402,1127,1275,4,0509
تپه بور,0509051427,5,23,10,13,4,0509
ترکه سفلي,0509051430,15,57,28,29,4,0509
ترکه عليا,0509051431,13,47,20,27,4,0509
چشمه سفيد,0509051434,18,68,26,42,4,0509
خانم اباد,0509051439,61,240,112,128,4,0509
خوش مکان سفلي,0509051441,0,0,0,0,4,0509
خوش مکان عليا,0509051442,4,17,7,10,4,0509
کاني گل سفلي,0509051472,41,169,78,91,4,0509
ترکه تازه اباد,0509051513,0,0,0,0,4,0509
حوض خله,0509051437,22,79,37,42,4,0509
ساروخان,0509051450,35,135,67,68,4,0509
علي ابادکهنه,0509051463,67,255,115,140,4,0509
کاني گل عليا,0509051473,41,168,75,93,4,0509
مزرعه بنيه,0509051491,0,0,0,0,4,0509
مزرعه تاريکه,0509051512,0,0,0,0,4,0509
بيوندعليا,0509051423,37,157,85,72,4,0509
پوينه,0509051425,0,0,0,0,4,0509
زيران,0509051449,141,535,257,278,4,0509
هانولان,0509051507,21,84,43,41,4,0509
هشت پشتوله,0509051508,0,0,0,0,4,0509
بيوندسفلي,0509051422,133,489,245,244,4,0509
سرخ بان سفلي,0509051451,59,235,111,124,4,0509
سفيدبرگ,0509051455,117,446,218,228,4,0509
بيوله,0509051421,97,370,182,188,4,0509
چاقوکل,0509051433,0,0,0,0,4,0509
حوض سيدمراد,0509051438,29,96,49,47,4,0509
سرخ بان عليا,0509051452,13,46,16,30,4,0509
شروينه,0509051458,172,599,286,313,4,0509
مزرعه بالاخاني,0509051486,0,0,0,0,4,0509
مزرعه حوض علي,0509051493,0,0,0,0,4,0509
مزرعه رشک ابي,0509051495,0,0,0,0,4,0509
مزرعه قلاچنان,0509051500,0,0,0,0,4,0509
مزرعه لااش,0509051502,0,0,0,0,4,0509
ده سرخ,0509051444,28,107,62,45,4,0509
ده توت سفلي,0509051447,80,300,134,166,4,0509
دهتوت عليا,0509051448,0,0,0,0,4,0509
علي ابادساسل,0509051462,74,259,132,127,4,0509
گنداب وسطي,0509051478,69,272,137,135,4,0509
گردک,0509051481,15,57,28,29,4,0509
گل باغي,0509051482,29,121,62,59,4,0509
گلي,0509051483,7,29,16,13,4,0509
مزرعه ساسل,0509051496,0,0,0,0,4,0509
نويل,0509051506,4,16,4,12,4,0509
پشت کلان,0510048706,29,96,41,55,4,0510
سربرزه,0510048748,35,118,62,56,4,0510
سرتخت,0510048749,135,434,223,211,4,0510
سنگ سفيد,0510048755,73,231,113,118,4,0510
سياه دره,0510048759,25,71,34,37,4,0510
کوره,0510048789,18,60,32,28,4,0510
مله بيد,0510048806,29,87,42,45,4,0510
اشرف اباد,0510048693,6,15,7,8,4,0510
بلشت,0510048700,69,222,109,113,4,0510
پويان,0510048708,31,97,53,44,4,0510
حرين,0510048724,49,124,62,62,4,0510
سادول,0510048742,33,94,49,45,4,0510
شاهپوراباد,0510048760,92,275,139,136,4,0510
قلعه سبزي,0510048768,0,0,0,0,4,0510
قزل دره,0510048774,12,37,15,22,4,0510
مزرعه کاني کبود,0510048780,0,0,0,0,4,0510
کلکان افتابرو,0510048784,24,69,34,35,4,0510
کلکان نسار,0510048785,20,63,34,29,4,0510
مزرعه گزنه تر,0510350866,0,0,0,0,4,0510
امام زاده شاه محمد,0510351772,0,0,0,0,4,0510
چوبينه,0510048197,74,221,100,121,4,0510
دره خليل,0510048203,62,153,74,79,4,0510
سلطان اباد,0510048211,12,27,16,11,4,0510
قره قاج,0510048224,75,223,115,108,4,0510
کيجي دره,0510048240,7,15,7,8,4,0510
مويينه,0510048247,95,324,160,164,4,0510
عبدل محمد,0510350871,41,121,63,58,4,0510
جاميشان سفلي,0510048188,44,119,56,63,4,0510
جاميشان عليا,0510048189,26,84,43,41,4,0510
مزرعه چالاب,0510048190,0,0,0,0,4,0510
مزرعه چشمه نظر,0510048196,0,0,0,0,4,0510
زحماني,0510048207,48,183,89,94,4,0510
شاه ويس اباد,0510048214,42,127,60,67,4,0510
شوربلاغ,0510048217,22,76,36,40,4,0510
قنداب سفلي,0510048238,20,58,27,31,4,0510
قنداب عليا,0510048239,38,131,67,64,4,0510
محمداباد,0510048242,13,43,21,22,4,0510
مزرعه فتح اله بيگي,0510350870,0,0,0,0,4,0510
برناج,0511047886,213,725,350,375,4,0511
جليلوند,0511047900,13,49,20,29,4,0511
سراب برناج,0511047921,13,51,23,28,4,0511
قشلاق درياچه,0511047955,20,71,36,35,4,0511
تلخاب,0511048950,0,0,0,0,4,0511
داروند,0511048953,16,84,40,44,4,0511
زالواب,0511048955,6,23,12,11,4,0511
قلعه علي,0511048959,0,0,0,0,4,0511
قلعه گاه,0511048960,0,0,0,0,4,0511
ازان وازان,0511047877,63,213,100,113,4,0511
برافتاب,0511047885,39,120,55,65,4,0511
چشمه سهراب,0511047906,60,196,84,112,4,0511
چشمه کبود,0511047908,6,23,13,10,4,0511
چشمه کره,0511047909,0,0,0,0,4,0511
حسين اباددرتنگ,0511047914,8,24,11,13,4,0511
قشلاق عليا,0511047959,17,64,33,31,4,0511
کمپراهداري,0511047968,0,0,0,0,4,0511
کميجه,0511047969,35,145,70,75,4,0511
نازليان,0511047992,79,293,130,163,4,0511
پادگان کربلا,0511351786,0,0,0,0,4,0511
باقراباد,0511047883,14,42,19,23,4,0511
ظلم ابادسفلي,0511047940,45,170,89,81,4,0511
ظلم ابادعليا,0511047941,47,170,83,87,4,0511
علي اباد,0511047944,21,65,34,31,4,0511
قشلاق سفلي,0511047957,0,0,0,0,4,0511
کاشانتو,0511047965,115,391,190,201,4,0511
مارانتو,0511047979,0,0,0,0,4,0511
مال اميري حاج سعادت کرم,0511047982,26,101,45,56,4,0511
محمداباد,0511047983,27,83,43,40,4,0511
مزرعه فيروزان,0511352179,0,0,0,0,4,0511
پاتپه,0511047893,110,388,178,210,4,0511
علي ابادکاشانتو,0511047945,21,86,39,47,4,0511
محمودابادکاشانتو,0511047985,58,232,108,124,4,0511
نجوبران,0511047993,125,464,212,252,4,0511
حيدراباد,0511047915,63,203,104,99,4,0511
زرداب محب,0511047918,60,244,124,120,4,0511
گرگوند,0511047974,56,191,104,87,4,0511
هريل اباد,0511047996,90,290,142,148,4,0511
مبارک آباد,0511047926,114,410,201,209,4,0511
قوزيوند,0511047960,91,310,147,163,4,0511
نادراباد,0511047991,93,364,172,192,4,0511
بلوردي قديم,0511047890,6,19,7,12,4,0511
چم بطان سفلي,0511047891,106,369,183,186,4,0511
فراش,0511047951,134,474,226,248,4,0511
قره ولي,0511047952,47,139,74,65,4,0511
مجتمع پتروشيمي کرمانشاه,0511353158,0,0,0,0,4,0511
بزن ابادسفلي,0511047887,42,134,69,65,4,0511
بزن ابادعليا,0511047888,23,89,40,49,4,0511
جهانشاه اباد,0511047901,0,0,0,0,4,0511
چم بطان عليا,0511047902,116,408,204,204,4,0511
قشلاق بزن اباد,0511047954,13,43,18,25,4,0511
قيطول,0511047961,43,150,71,79,4,0511
گوهره,0511047977,60,235,102,133,4,0511
اسحق وندسفلي,0511050330,15,66,28,38,4,0511
اسحق وندعليا,0511050331,50,210,92,118,4,0511
سرخه ده,0511050369,47,183,86,97,4,0511
حجت اباد,0511350917,5,21,12,9,4,0511
باباعلي,0511050336,40,144,69,75,4,0511
باقله,0511050338,14,54,26,28,4,0511
چم حيدر,0511050349,9,48,26,22,4,0511
چم کبود,0511050351,15,60,28,32,4,0511
چمن اسماعيل,0511050357,23,80,37,43,4,0511
ده نو,0511050364,27,103,50,53,4,0511
کرفله,0511050387,17,74,43,31,4,0511
ميدان,0511050409,48,184,83,101,4,0511
پاسار,0511350918,130,455,238,217,4,0511
باغ زينب,0511050337,32,120,64,56,4,0511
بالندرسفلي,0511050339,25,85,39,46,4,0511
برافتاب,0511050340,0,0,0,0,4,0511
جلوگيرنگه,0511050347,0,0,0,0,4,0511
جوجار,0511050348,0,0,0,0,4,0511
چم شاهي,0511050350,9,38,20,18,4,0511
چنار,0511050358,8,35,18,17,4,0511
دوراباد,0511050363,20,74,41,33,4,0511
سراسياب,0511050367,6,16,7,9,4,0511
سرخه وند,0511050370,26,98,47,51,4,0511
کله هو,0511050391,37,138,62,76,4,0511
گرمابه,0511050393,0,0,0,0,4,0511
گره بان,0511050395,41,101,42,59,4,0511
گنجوان,0511050396,39,146,61,85,4,0511
ميرمنگه,0511050410,16,65,33,32,4,0511
پشت گله سفلي,0511221768,0,0,0,0,4,0511
پشت گله عليا,0511221769,0,0,0,0,4,0511
پشت گله وسطي,0511221770,0,0,0,0,4,0511
چله خاني,0511221802,0,0,0,0,4,0511
بالندرعليا,0511350919,0,0,0,0,4,0511
قوطي دره بالا,0511221870,11,39,15,24,4,0511
قوطي دره پايين,0511221871,0,0,0,0,4,0511
کماسي سفلي,0511221879,16,72,38,34,4,0511
کماسي عليا,0511221880,0,0,0,0,4,0511
کماسي وسطي,0511221881,24,87,46,41,4,0511
مزرعه هوله قوچالي,0512050847,0,0,0,0,4,0512
ظلم سور,0512050903,24,74,35,39,4,0512
کيسله,0512050934,35,111,55,56,4,0512
واني سر,0512050976,42,134,69,65,4,0512
تله توت,0512352101,4,21,10,11,4,0512
باني هو,0512050797,10,37,19,18,4,0512
تيره عالي,0512050822,79,308,161,147,4,0512
جاسوسکه,0512050823,7,28,13,15,4,0512
حرميان سفلي,0512050839,6,32,16,16,4,0512
حرميان عليا,0512050840,28,91,43,48,4,0512
خدامروت,0512050849,8,42,25,17,4,0512
خسروباشه,0512050850,9,39,21,18,4,0512
ده شيخ,0512050873,0,0,0,0,4,0512
ده هوله سفلي,0512050874,19,73,36,37,4,0512
ده هوله عليا,0512050875,42,145,75,70,4,0512
رويله,0512050876,0,0,0,0,4,0512
سرخه ده,0512050885,23,80,45,35,4,0512
کلاه سياه,0512050929,28,106,58,48,4,0512
مجتمع ميدان نمک,0512352100,64,265,140,125,4,0512
آب سرخ,0512050786,5,24,17,7,4,0512
اشکي,0512050789,6,27,17,10,4,0512
تاکانه,0512050815,7,24,14,10,4,0512
جيور,0512050827,5,21,12,9,4,0512
دستگردي,0512050860,0,0,0,0,4,0512
سرگوراز,0512050887,0,0,0,0,4,0512
کتکه,0512050922,23,63,34,29,4,0512
کولي هور,0512050933,4,14,9,5,4,0512
مارگير,0512050943,0,0,0,0,4,0512
نهنگ,0512050971,50,189,90,99,4,0512
بخش نوخاص,0512051269,30,128,68,60,4,0512
سياناب پرآب,0512051292,46,190,95,95,4,0512
علي خاني,0512051295,25,109,56,53,4,0512
هماجگه,0512051332,64,252,122,130,4,0512
خازنک,0512805004,134,459,247,212,4,0512
باني نار,0512050796,50,210,97,113,4,0512
درمي سفلي,0512050857,0,0,0,0,4,0512
شيخ سله,0512050902,393,1425,685,740,4,0512
گزنه,0512050940,25,123,59,64,4,0512
درمي عليا,0512805005,0,0,0,0,4,0512
باني پارياب,0512050793,27,102,49,53,4,0512
پشتگور چقاماران,0512050807,56,201,108,93,4,0512
چقاماران برگور,0512050835,12,49,26,23,4,0512
چوپانکاره,0512050836,0,0,0,0,4,0512
سرطاويره,0512050886,0,0,0,0,4,0512
سه تپان,0512050893,5,22,11,11,4,0512
قاليچه,0512050912,109,478,230,248,4,0512
کاني خنجر,0512050919,41,152,74,78,4,0512
کزه اي ملاسبحان,0512050927,0,0,0,0,4,0512
ميدان نمک سفلي,0512050966,0,0,0,0,4,0512
ميدان نمک عليا,0512050967,0,0,0,0,4,0512
نگه,0512050970,0,0,0,0,4,0512
گردي قاسم خاني (نيمه کاره),0512050974,94,341,159,182,4,0512
هفت کاني,0512050979,4,18,7,11,4,0512
کاني رش,0512050982,61,237,116,121,4,0512
سردسير فرامرز,0512353182,18,86,47,39,4,0512
قره ژاله مهرعلي,0512351991,0,0,0,0,4,0512
بان اخ ويس امام حسن,0512351992,0,0,0,0,4,0512
داره لار علي جان,0512351993,7,26,12,14,4,0512
غازان دول عبداله,0512351999,0,0,0,0,4,0512
داره لارعبدالکريم,0512352002,0,0,0,0,4,0512
غازان دول عليمراد,0512352003,0,0,0,0,4,0512
ژالان شاهگل فرهاد,0512352005,21,93,41,52,4,0512
پشت پله ژاله امين,0512352006,0,0,0,0,4,0512
تپه کبود حسن,0512352010,16,59,30,29,4,0512
تپه کبودسفلي عبدلمحمد,0512352011,14,54,27,27,4,0512
عبدلان ميرکي,0512352012,23,100,44,56,4,0512
نقده عليا,0512352013,0,0,0,0,4,0512
پشت تنگ گاري,0512352014,19,92,45,47,4,0512
کلاوه ميرکي,0512352015,0,0,0,0,4,0512
سيوانه علياامين,0512352016,0,0,0,0,4,0512
سيوانه سه تيان,0512352017,0,0,0,0,4,0512
سيوانه دارچک,0512352018,7,27,12,15,4,0512
علي اقايي بالايي باني چنور,0512352019,0,0,0,0,4,0512
کاني دزانه حاجي حسين,0512352020,5,21,7,14,4,0512
کاک ميرکي,0512352021,4,17,10,7,4,0512
تق تق علي آقايي,0512352022,0,0,0,0,4,0512
داري زنگنه سفلي,0512352023,21,69,39,30,4,0512
دره ژاله سفلي,0512352026,63,196,100,96,4,0512
دره ژاله عليا,0512352027,0,0,0,0,4,0512
داري زنگنه شيخ حسن,0512352028,0,0,0,0,4,0512
قلانيه عليا,0512352029,0,0,0,0,4,0512
قلانيه سفلي,0512352030,0,0,0,0,4,0512
زلاني,0512352032,0,0,0,0,4,0512
اسپر مصطفي خان (بر اسپر),0512352033,11,34,19,15,4,0512
اسپرباراني,0512352034,0,0,0,0,4,0512
ژاله کوسه,0512352035,16,61,31,30,4,0512
نقده سفلي,0512352036,4,15,6,9,4,0512
مزرعه کاني کريم يار ولي,0512352102,10,44,19,25,4,0512
ژالان تپه کاکه عزيز,0512352104,23,100,49,51,4,0512
سورمر,0512353082,0,0,0,0,4,0512
بان آخ ويس براخاص,0512353143,4,17,8,9,4,0512
خور نوکيان,0512353179,4,15,7,8,4,0512
قيطول,0512353181,0,0,0,0,4,0512
دربنددهل,0512353183,18,66,30,36,4,0512
دوله خشک عزيز,0512353184,8,34,21,13,4,0512
بانگار عليا,0512353188,25,92,52,40,4,0512
بانگار سفلي,0512353189,14,53,26,27,4,0512
بارنگارعزيز,0512353190,0,0,0,0,4,0512
کوري,0512353191,0,0,0,0,4,0512
گردل گاري علي اقا,0512351994,11,40,19,21,4,0512
تازه ابادگردل گاري,0512351995,0,0,0,0,4,0512
دارنيله عزيز,0512351997,0,0,0,0,4,0512
دره اسياب رشيد,0512351998,5,34,15,19,4,0512
مله کرمينه شاهمراد,0512352000,9,38,21,17,4,0512
کلاوه گاري,0512352001,5,33,17,16,4,0512
دارنيله اسکندر,0512352004,0,0,0,0,4,0512
تازه ابادگاري خان محمد,0512352008,0,0,0,0,4,0512
پوکه عباس,0512352009,0,0,0,0,4,0512
پلک مله کرمينه,0512352103,0,0,0,0,4,0512
هوش گوه سيد محمد ورضا علي,0512352105,9,42,19,23,4,0512
مجتمع امام علي,0512805010,26,95,49,46,4,0512
ديوگه بي بيان,0513046669,44,200,92,108,4,0513
چالاب قتکه بارس,0513046675,5,14,6,8,4,0513
دشت مورت سفلي,0513046683,29,131,62,69,4,0513
دشت مورت عليا,0513046684,12,51,27,24,4,0513
دوشميان,0513046686,144,578,271,307,4,0513
زاغه دشت مورت,0513046689,18,67,33,34,4,0513
شويل صادق خان,0513046691,30,120,62,58,4,0513
عبدالکريم بارس,0513046692,0,0,0,0,4,0513
گزن,0513046696,15,58,28,30,4,0513
کارخانه ايل رستم,0513046663,163,633,308,325,4,0513
قلعه زنجيرسفلي,0513046693,5,29,18,11,4,0513
قلعه زنجيرعليا,0513046694,98,412,213,199,4,0513
گردکان کوره شهباز,0513046695,77,331,162,169,4,0513
بروندسفلي,0513046667,60,220,106,114,4,0513
بروندعليا,0513046668,19,70,29,41,4,0513
بيامه سفلي,0513046670,107,359,186,173,4,0513
بيامه عليا,0513046671,44,144,76,68,4,0513
بريشاه خوبيار,0513046672,68,243,118,125,4,0513
بي نهرعليا,0513046832,59,198,96,102,4,0513
باني بيد,0513046666,58,211,105,106,4,0513
ميرهوارياري,0513046699,0,0,0,0,4,0513
بان سولاب شيرمحمد,0513046815,18,46,19,27,4,0513
بان شيروان تفنگچي,0513046818,10,36,20,16,4,0513
بان سولاب ناوخاص,0513046824,4,9,5,4,4,0513
بيرقوند,0513046827,105,380,193,187,4,0513
تازه اباد شاهگدار,0513046835,0,0,0,0,4,0513
تازه آباد شايگان,0513046836,0,0,0,0,4,0513
کامران مولايي,0513046837,8,27,13,14,4,0513
درمران سفلي,0513046864,37,148,76,72,4,0513
درمران عليا,0513046865,13,50,22,28,4,0513
کامران بيگ رضا,0513046891,52,169,96,73,4,0513
کامران رحمان,0513046892,21,76,43,33,4,0513
خيل سبزه,0513046680,0,0,0,0,4,0513
خيل موالي نجف,0513046681,18,80,30,50,4,0513
دنگه خدايار,0513046685,9,42,20,22,4,0513
بان سولاب کلب علي,0513046816,33,100,48,52,4,0513
بان سولاب حاتم,0513046817,40,136,67,69,4,0513
بريشاه بيگ مراد,0513046825,18,58,30,28,4,0513
بيله هوسفلي,0513046828,11,42,24,18,4,0513
بيله هوعليا,0513046829,16,52,30,22,4,0513
بي نهرسفلي,0513046831,30,97,44,53,4,0513
زاوله سفلي,0513046870,35,125,77,48,4,0513
زاوله عليا,0513046871,44,159,79,80,4,0513
دومي زر,0513046888,13,47,25,22,4,0513
داره رش محمدسلطان,0513351686,51,219,106,113,4,0513
بان ياران تيمور,0513046821,25,78,39,39,4,0513
بان ياران ميرزاحسين,0513046823,14,36,21,15,4,0513
دره نيجه,0513046866,8,41,22,19,4,0513
درويت,0513046867,67,235,112,123,4,0513
علي باراني,0513046887,55,214,115,99,4,0513
گورگاورز,0513046909,40,145,73,72,4,0513
مزرعه تمبر,0513046912,0,0,0,0,4,0513
مزرعه کوهالي,0513046914,0,0,0,0,4,0513
مله يعقوب,0513046918,12,33,17,16,4,0513
امامزاده داود,0513046589,0,0,0,0,4,0513
امامزاده بابايادگار,0513046592,0,0,0,0,4,0513
زرده,0513046597,318,1087,544,543,4,0513
سيدمحمد,0513046598,47,178,80,98,4,0513
داراب,0513046594,196,764,392,372,4,0513
قلقله,0513046601,48,172,87,85,4,0513
کوشکري,0513046602,165,626,315,311,4,0513
ياران,0513046603,45,179,93,86,4,0513
ژالگه حسين,0513046588,57,203,99,104,4,0513
دره لرز ريجاب,0513046596,0,0,0,0,4,0513
ده ليلي,0514051446,89,344,164,180,4,0514
شبان کاره,0514051456,111,375,198,177,4,0514
بنچله,0514051625,164,568,277,291,4,0514
بزگوره,0514051418,49,161,83,78,4,0514
قوري قلعه,0514051468,254,891,451,440,4,0514
لورابي,0514051484,0,0,0,0,4,0514
مزرعه هدگه,0514051503,0,0,0,0,4,0514
نوخان,0514051505,4,13,6,7,4,0514
بانشله,0514051619,0,0,0,0,4,0514
بدراباد,0514051620,106,338,165,173,4,0514
بناوچ,0514051624,24,103,48,55,4,0514
خانم اباد,0514051635,26,88,44,44,4,0514
زيرجوبي,0514051646,39,135,57,78,4,0514
صادق اباد,0514051653,42,143,68,75,4,0514
علي اباد,0514051654,21,64,31,33,4,0514
مزرعه کاني چرمو,0514051659,0,0,0,0,4,0514
کاني خضران,0514051660,25,102,43,59,4,0514
مراداباد,0514051675,64,225,102,123,4,0514
مزرعه بروداره,0514051678,0,0,0,0,4,0514
باباعزيز,0514051617,52,178,85,93,4,0514
برهان الدين,0514051621,63,193,91,102,4,0514
دکل مخابراتي,0514051640,0,0,0,0,4,0514
سلکان,0514051650,30,95,47,48,4,0514
قلانجه,0514051657,129,427,219,208,4,0514
کاني کبود,0514051661,16,62,28,34,4,0514
کاني کچکينه,0514051662,7,23,11,12,4,0514
مزرعه ده صفک,0514051685,0,0,0,0,4,0514
مسکين ابادسفلي,0514051691,0,0,0,0,4,0514
مسکين ابادعليا,0514051692,27,89,42,47,4,0514
دکل مخابرات,0514352931,0,0,0,0,4,0514
شهرک کارگاه هاي صنعتي,0514805017,0,0,0,0,4,0514
بله زين سفلي,0514051622,8,30,18,12,4,0514
بله زين عليا,0514051623,0,0,0,0,4,0514
ده باوگه,0514051643,20,79,37,42,4,0514
سردم,0514051649,88,341,158,183,4,0514
قلاين,0514051658,44,175,78,97,4,0514
کلاوه,0514051664,31,113,55,58,4,0514
گرگيدر,0514051667,62,221,100,121,4,0514
مزرعه جابري,0514051680,0,0,0,0,4,0514
مهرگان,0514051693,42,183,84,99,4,0514
مزرعه روانسر,0514051695,0,0,0,0,4,0514
شرکت پلاستيک سازي اورامان غرب,0514353104,0,0,0,0,4,0514
خراجيان,0514051637,147,564,250,314,4,0514
مزرعه چشمه سفيد,0514051681,0,0,0,0,4,0514
چشمه کبود,0501047639,52,174,81,93,4,0501
دواردرميان عليا,0501047644,0,0,0,0,4,0501
مزرعه چشمه کبوداعظم,0501047658,0,0,0,0,4,0501
ميان چقا,0501047661,16,52,21,31,4,0501
امامزاده حسن,0501047697,0,0,0,0,4,0501
چهارمله سفلي,0501047708,39,111,60,51,4,0501
چهارمله عليا,0501047709,56,158,87,71,4,0501
روتوند,0501047712,23,84,41,43,4,0501
مزرعه پرويز,0501047727,0,0,0,0,4,0501
مزرعه سوليجه,0501047730,0,0,0,0,4,0501
مزرعه شيخي,0501047731,0,0,0,0,4,0501
مومنايي,0501047736,101,326,152,174,4,0501
کمانگير,0501224971,16,60,32,28,4,0501
مزرعه هزارچشمه,0501351760,0,0,0,0,4,0501
زعفران سفلي,0501047646,14,35,12,23,4,0501
زعفران عليا,0501047647,117,373,178,195,4,0501
قلاجي,0501047722,6,23,8,15,4,0501
بان درعليا,0501047630,61,175,86,89,4,0501
بان هزارسفلي,0501047631,0,0,0,0,4,0501
بان هزارعليا,0501047632,0,0,0,0,4,0501
داربيدمنصوري,0501047641,135,410,204,206,4,0501
دواب,0501047642,0,0,0,0,4,0501
دواردرميان سفلي,0501047643,39,102,40,62,4,0501
سرخه خاني,0501047650,27,69,33,36,4,0501
سياه پله سفلي,0501047651,6,15,10,5,4,0501
سياه پله عليا,0501047652,0,0,0,0,4,0501
شغل بهاراب,0501047653,8,27,13,14,4,0501
کلک جعفر,0501047655,8,23,8,15,4,0501
کمرسوراخ,0501047657,37,103,56,47,4,0501
ميان تنگ منصوري,0501047660,34,89,49,40,4,0501
باندرسفلي,0501351688,30,71,34,37,4,0501
خوکاب م نصوري,0501047640,0,0,0,0,4,0501
سربکوه,0501047649,15,50,22,28,4,0501
گاوراني,0501047724,162,513,244,269,4,0501
چشمه سنگي,0501350157,164,494,239,255,4,0501
بيک زاده,0501047105,56,203,110,93,4,0501
چشمه ولگه,0501047119,10,36,18,18,4,0501
